Month,City,Street,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Credit_Score,Has_Payday_Loan,Has_Credit_Builder_Loan,Has_Not_Specified_Loan,Has_Home_Equity_Loan,Has_Mortgage_Loan,Has_Personal_Loan,Has_Student_Loan,Has_Debt_Consolidation_Loan,Has_Auto_Loan,Has_Missing_Loan
August,Standhampton,New Street,40.0,Teacher,19956.600000000006,1610.0499999999997,4.0,5.333333333333333,15.0,0.0,16.0,9.666666666666664,5.77,11.0,Standard,1065.3933333333334,29.700186576666667,20.444444444444443,Yes,120.61950556333335,2,0,0,0,0,0,0,0,0,0,1
June,Standhampton,Grove Street,37.0,Journalist,60537.18000000001,5182.765,7.0,4.333333333333333,6.0,2.0,19.0,17.0,10.93,2.0,_,393.5,39.5465311,28.166666666666664,Yes,136.5698726,2,1,1,0,0,0,0,0,0,0,0
July,BadShire,Main Street,43.0,Unemployed,49070.94000000002,3670.9877776666667,8.0,4.0,18.0,3.0,8.0,15.0,12.356666666666666,8.0,Standard,1800.41,28.920628203333333,5.833333333333332,Yes,384.0955277,1,1,0,0,0,0,0,1,0,0,0
April,Standhampton,Old Street,32.666666666666664,Teacher,39909.36,3393.78,3.0,6.333333333333333,29.0,2.6666666666666665,16.0,14.0,12.366666666666667,10.0,Standard,798.6733333333333,31.94307598,12.222222222222221,NM,88.28224468000002,2,1,0,1,0,0,0,0,0,1,0
March,Standhampton,Old Street,47.0,Teacher,67306.9,1761.518333,7.0,4.0,15.0,0.0,11.666666666666668,16.0,5.49,4.0,_,1.4200000000000728,25.17940393,18.75,NM,136.65200680000004,2,0,0,0,0,0,0,0,0,0,1
March,Standhampton,Old Street,53.0,Architect,50325.68999999999,9743.703333,7.0,4.0,10.0,2.0,18.0,6.666666666666668,10.87,1.0,Standard,951.72,27.26161313,23.75,NM,136.3739802,2,0,1,0,0,0,0,1,0,0,0
March,Standhampton,New Street,33.0,Teacher,87581.14000000001,8382.37,5.333333333333333,5.0,10.0,1.0,27.0,17.0,6.77,2.0,Standard,849.1666666666666,38.95345564,32.25,Yes,240.1956205,2,0,0,0,1,0,0,0,0,0,0
July,Standhampton,Pine Street,36.0,Architect,14489.925000000003,2207.8001386666665,3.0,3.0,15.0,1.0,15.666666666666668,11.0,9.91,6.666666666666667,Standard,1339.99,36.21410601,33.083333333333336,No,404.13746272333333,2,0,0,0,0,0,0,0,0,0,1
July,Lonton,Fleet Street,39.0,Architect,77326.84,6627.903333,4.0,4.333333333333333,9.333333333333332,1.333333333333333,2.0,3.552713678800501e-15,6.72,6.666666666666667,Good,469.43000000000006,41.68017689,23.666666666666668,No,257.98205972333335,3,0,0,1,0,0,0,0,0,0,0
May,Standhampton,North Street,35.0,Mechanic,8291.51000000001,961.9591667,6.333333333333333,7.0,23.333333333333336,7.333333333333334,25.0,18.0,0.9000000000000004,11.0,Bad,2511.39,30.099674693333334,9.0,NM,75.06564485000001,2,1,0,1,0,1,0,1,1,1,0
March,BadShire,South Street,19.0,Unknown,45559.59,3860.6325,10.0,7.0,24.0,5.0,58.0,15.0,13.28,7.0,Standard,2663.43,38.34859223,15.916666666666666,NM,186.88733865,1,1,0,0,0,1,1,1,0,0,0
February,Standhampton,Imperial Street,21.0,Journalist,10568.51000000001,1176.709167,5.333333333333333,7.0,8.0,2.0,17.0,19.0,7.15,3.666666666666667,Standard,1062.67,32.12257254,15.666666666666666,Yes,124.23989599999999,2,0,0,0,0,0,0,0,0,0,1
May,Standhampton,Grove Street,24.0,Journalist,24767.899999999994,5161.867222333333,5.0,6.0,14.0,2.0,13.0,9.0,17.76,8.0,Standard,598.51,34.11663494333333,17.25,NM,323.5292806,2,0,1,1,0,0,0,0,0,0,0
February,Standhampton,High Street,24.333333333333332,Architect,22224.03,2145.0025,5.333333333333333,5.0,20.0,4.666666666666666,23.0,16.0,9.92,6.0,Standard,1418.03,26.2936928,6.833333333333332,NM,228.82789549999998,2,0,1,0,1,1,0,0,0,0,0
February,Standhampton,Quality Street,29.0,Unknown,45144.8,6682.6075,4.0,3.0,7.000000000000001,1.333333333333333,18.0,20.0,6.06,2.0,Standard,1112.58,30.54193819,22.0,No,461.4513823,2,0,0,0,0,0,0,0,0,0,1
March,BadShire,South Street,27.0,Artist,9389.100000000006,950.4249999999997,7.0,9.0,34.0,9.0,16.0,17.666666666666668,20.29,11.0,Bad,2858.56,25.33153106,10.916666666666666,Yes,114.57745240000003,1,0,0,0,0,0,0,0,0,0,1
May,Standhampton,Jubilee Street,28.0,Architect,21682.238333333327,897.1120833000004,8.0,5.0,10.0,5.333333333333334,11.0,9.0,26.339999999999996,4.0,Standard,584.2733333333332,31.90156908,6.75,Yes,68.82566177000001,2,0,1,1,0,1,0,0,0,1,0
July,Standhampton,Memory Street,24.0,Teacher,47178.45999999999,2459.3658333333333,6.0,6.333333333333333,18.0,0.33333333333333304,27.0,8.0,7.09,6.0,_,631.7333333333335,37.016688456666664,30.083333333333332,No,174.32534860000004,2,0,0,0,0,0,0,0,0,0,1
August,ZeroVille,Old Street,56.0,Journalist,93125.47999999998,7769.456667,4.0,6.333333333333333,8.0,0.0,11.0,10.333333333333332,8.76,0.0,_,461.72,38.67731612,20.333333333333332,Yes,10000.0,0,0,0,0,0,0,0,0,0,0,1
August,Standhampton,Unknown,20.0,Journalist,71535.38,5886.281667,3.3333333333333335,7.0,15.333333333333334,2.0,22.0,12.666666666666666,5.26,4.333333333333333,Standard,1349.87,31.313927496666665,23.75,Yes,608.2007629,2,1,0,0,0,0,1,0,0,0,0
May,Standhampton,Memory Street,23.0,Journalist,101926.95,8635.9125,4.0,4.0,9.0,1.0,13.0,12.666666666666666,10.26,6.0,Standard,1058.0,38.50586113,20.166666666666668,No,1124.989092,2,0,0,0,0,1,0,0,0,0,0
February,BadShire,King Street,20.0,Cleaner,63105.736666666664,5307.2975,7.333333333333333,7.0,24.666666666666664,5.0,28.333333333333332,16.333333333333332,13.37,11.0,Bad,3523.0299999999997,27.02025394,14.166666666666666,Yes,254.1612351,1,0,0,0,0,0,0,0,0,0,1
Unknown,Standhampton,London Street,37.0,Engineer,60340.07999999999,3143.3551543333333,2.0,5.0,3.0,3.0,12.0,9.0,5.383333333333333,1.0,Good,638.7,24.98144609,21.916666666666668,NM,201.82873916666665,2,0,0,0,0,1,0,1,0,1,0
April,Unknown,Jubilee Street,31.0,Journalist,76714.08000000002,6401.84,5.0,6.666666666666667,25.666666666666668,2.0,1.0,3.0,6.78,4.666666666666667,_,930.6466666666666,28.56931061,21.416666666666668,No,51.491543229999934,1,1,0,1,0,0,0,0,0,0,0
June,Standhampton,Jubilee Street,32.666666666666664,Journalist,8958.714999999997,822.5595833000002,4.0,7.0,18.0,4.0,43.333333333333336,16.0,14.49,8.0,Standard,2133.24,26.0260556,20.0,Yes,10000.0,2,0,0,1,1,0,0,0,0,1,0
March,Standhampton,Memory Street,37.0,Teacher,41078.926666666666,4760.285,5.0,4.0,20.333333333333332,5.0,25.0,13.000000000000002,9.58,5.666666666666667,Standard,2569.72,31.47857575,9.5,Yes,253.52955137666666,2,1,0,1,1,1,0,0,0,1,0
May,Standhampton,London Street,37.0,Manager,17559.880000000005,1179.3233329999998,2.0,4.0,5.0,0.0,1.0,6.0,7.02,2.6666666666666665,_,23.700000000000045,27.80351982,18.583333333333332,No,113.8450211,2,0,0,0,0,0,0,0,0,0,1
July,BadShire,Pine Street,33.666666666666664,Teacher,108064.48,8933.373333,6.0,6.0,15.0,4.0,14.0,14.0,8.99,5.0,_,474.74,25.5687369,23.11111111111111,Yes,308.4583537,1,0,0,0,0,0,0,0,0,0,1
January,Standhampton,Memory Street,43.33333333333333,Architect,52647.36333333333,5685.056667,4.0,4.0,11.0,2.0,20.0,20.0,2.9200000000000017,1.0,Good,193.48000000000002,36.14601315,26.166666666666668,No,126.69666354333327,2,0,0,0,0,0,1,0,0,1,0
January,BadShire,Park Street,32.333333333333336,Musician,54378.51000000001,1070.7744445333333,6.0,8.666666666666666,15.0,5.0,21.333333333333332,20.333333333333332,-0.39000000000000057,6.0,Bad,1218.77,35.71742189,16.333333333333332,Yes,61.613983393333285,1,0,0,0,1,0,1,0,1,1,0
February,Unknown,High Street,35.0,Architect,19787.399999999994,1379.9500000000003,6.666666666666667,6.0,22.0,6.0,25.0,15.0,27.493333333333332,12.0,Bad,1215.84,31.29717057,5.833333333333332,NM,3388.650393173333,2,1,1,0,1,0,1,0,1,1,0
March,BadShire,Oak Street,36.0,Unknown,57293.48999999999,4610.4575,8.0,5.666666666666667,34.0,6.333333333333333,38.666666666666664,20.0,5.83,6.666666666666667,_,1970.44,35.72123901,7.416666666666668,Yes,107.06745689999997,1,0,0,1,0,0,1,1,0,1,0
August,Standhampton,Fleet Street,36.333333333333336,Teacher,80595.48,6899.29,7.0,5.666666666666667,6.0,0.0,13.333333333333332,15.000000000000002,17.54,8.0,Standard,823.1266666666667,39.50267421,17.666666666666668,Yes,189.72710523666672,2,0,0,0,0,0,0,0,0,0,1
April,BadShire,Oak Street,39.0,Mechanic,17776.199999999997,904.6165276666661,8.666666666666666,6.0,16.333333333333332,5.0,28.333333333333336,12.333333333333334,16.99,9.0,Standard,2221.13,37.76152381,18.583333333333332,Yes,99.07389525000002,1,1,0,0,0,0,1,1,1,1,0
July,Standhampton,Unknown,29.0,Unknown,68151.57,5829.833333,6.0,5.0,25.0,8.666666666666666,43.0,24.0,10.786666666666667,7.0,Bad,3640.59,27.976424853333334,11.333333333333336,Yes,189.75628030000001,2,1,1,0,1,1,0,1,0,1,0
June,BadShire,Trafalgar Street,42.0,Writer,58270.65333333332,5691.97,8.666666666666666,9.0,30.0,6.666666666666666,51.0,19.0,3.5733333333333333,8.0,Bad,1931.25,37.01907043,12.75,Yes,3469.4980753433333,1,1,0,1,1,1,0,0,1,0,0
July,Standhampton,Queen Street,16.0,Writer,62679.869999999995,5375.3225,7.0,6.0,17.0,2.6666666666666665,34.0,22.0,13.89,3.666666666666667,Bad,2172.76,30.89933443,19.916666666666668,Yes,215.81352580000004,2,0,0,1,0,1,0,0,0,0,0
May,Standhampton,Unknown,45.0,Journalist,20318.970000000016,1463.2475,3.0,6.666666666666667,17.0,6.0,14.0,13.666666666666666,20.14,6.666666666666667,Standard,2097.84,30.83212513,9.833333333333332,Yes,10000.0,2,1,1,0,0,0,1,0,1,1,0
February,BadShire,King Street,19.0,Unknown,25483.276666666672,3686.033333,9.0,8.0,18.0,6.0,30.0,20.0,7.32,10.0,Bad,4128.29,32.15611081,5.416666666666668,Yes,3410.2838522666666,1,0,1,0,1,0,0,1,1,1,0
Unknown,Standhampton,High Street,43.33333333333333,Teacher,20460.959999999992,1655.08,10.0,8.0,31.0,5.0,56.0,20.0,27.979999999999997,9.666666666666666,Bad,3580.71,37.71224341,10.527777777777779,Yes,27.120674800000074,2,0,0,0,1,1,1,0,0,0,0
Unknown,BadShire,High Street,32.0,Journalist,15754.529999999999,4562.323333333334,9.0,9.333333333333334,23.666666666666664,7.0,27.0,15.000000000000002,16.21,11.0,Standard,2103.7566666666667,33.76582752,13.25,Yes,74.52933482999998,1,1,1,1,1,0,0,0,1,0,0
February,Standhampton,Quality Street,40.333333333333336,Journalist,89913.09,7648.7575,4.0,6.333333333333333,10.0,3.0,11.333333333333332,13.000000000000002,19.7,0.0,_,315.5,32.16266214666667,21.13888888888889,Yes,287.2131288633333,2,0,0,1,0,1,0,0,1,0,0
May,Lonton,Memory Street,39.333333333333336,Architect,25306.369999999995,5637.957201,4.0,3.0,18.0,0.0,27.0,14.333333333333334,10.26,5.0,Standard,37.210000000000036,37.6259202,14.416666666666666,NM,158.212624,3,0,0,0,0,0,0,0,0,0,1
Unknown,Standhampton,Pine Street,31.666666666666668,Journalist,55071.720000000016,4538.9075,6.0,3.0,20.0,2.0,8.666666666666664,17.0,-3.3100000000000005,4.0,_,224.3499999999999,30.817297026666665,28.5,No,297.5389379,2,0,1,0,0,0,1,0,0,0,0
June,Lonton,Elm Street,36.0,Unknown,7971921.33,1428.2816669999997,3.0,7.0,7.333333333333333,1.0,3.0,8.333333333333332,11.473333333333333,2.333333333333333,_,673.0866666666666,28.81718184,25.75,No,139.2674235,3,0,0,0,1,0,0,0,0,0,0
August,Lonton,London Street,47.0,Manager,30789.410000000003,3634.328889,5.0,4.0,4.0,0.0,10.0,14.0,5.0,3.0,_,1051.2766666666666,31.908646056666665,32.0,NM,161.38337129999996,3,0,0,0,0,0,0,0,0,0,1
July,BadShire,Lombard Street,26.333333333333332,Student,41468.899999999994,3173.741667,7.0,8.0,24.0,8.0,47.0,24.0,26.08,16.0,_,3855.16,30.11254106,1.25,Yes,77.61080482,1,1,0,1,1,0,0,0,1,1,0
February,Standhampton,Old Street,20.0,Teacher,35075.33,5638.352222333333,7.0,4.333333333333333,9.0,1.0,15.666666666666668,14.0,5.01,7.333333333333334,Standard,441.46000000000004,38.7036769,15.25,NM,130.94269920000005,2,0,0,0,0,0,0,1,0,0,0
June,Standhampton,Oak Street,34.0,Mechanic,20835.389999999985,1707.2825,3.0,3.0,1.0,4.0,14.0,11.333333333333336,9.64,5.0,Good,1491.94,29.93462084,22.666666666666668,NM,62.361287230000016,2,1,0,0,1,0,0,0,1,1,0
August,Standhampton,Unknown,46.0,Journalist,121881.24,4867.338889,1.0,3.0,2.0,3.0,8.333333333333334,5.0,1.5099999999999998,3.0,Good,637.5866666666667,39.19485694,16.833333333333332,No,6686.211196473333,2,0,0,0,1,0,1,0,0,1,0
January,Standhampton,Old Street,55.0,Architect,97635.87,7897.3225,3.0,4.0,12.0,3.0,16.0,8.0,7.17,4.0,Good,1298.97,40.40805084,25.333333333333332,No,195.9999772,2,0,0,0,0,0,1,1,0,1,0
January,BadShire,King Street,22.0,Musician,18277.70333333331,3093.6258333333335,7.0,6.0,20.666666666666668,2.6666666666666665,31.666666666666668,14.0,13.22,11.0,Standard,2528.49,24.25096069,9.833333333333334,NM,183.19477,1,0,0,1,0,0,0,0,0,1,0
January,BadShire,Oak Street,19.0,Unknown,42306.04666666666,6426.076667,8.0,5.0,15.0,7.0,24.0,25.0,23.72,9.0,Bad,2646.92,33.89006229666667,7.666666666666668,Yes,238.2274897,1,0,0,1,0,1,0,0,0,1,0
April,Lonton,Downing Street,27.0,Developer,75804.94,4583.502083,0.0,1.0,9.333333333333332,3.0,9.0,5.666666666666664,6.666666666666666,2.0,Good,330.81999999999994,32.050588426666664,29.805555555555557,No,81.14376063999998,3,0,1,0,1,1,0,0,0,0,0
Unknown,Standhampton,Penny Lane,45.0,Lawyer,32348.399999999994,2966.7,5.0,7.0,7.0,0.0,29.0,20.0,1.6600000000000001,2.0,Good,626.35,34.97212288666667,32.25,No,97.14782110333329,2,0,0,0,0,0,0,0,0,0,1
January,Standhampton,Quality Street,32.0,Architect,48276.66,4146.055,6.0,7.0,9.0,4.0,25.0,20.0,7.91,1.0,Standard,945.79,33.85110024,28.666666666666668,No,122.81323656666672,2,0,0,1,1,1,0,0,0,0,0
January,Standhampton,Imperial Street,43.0,Architect,68665.76,5619.146667,7.333333333333333,8.333333333333334,9.666666666666668,7.0,6.0,15.000000000000002,7.050000000000001,8.0,Standard,420.02,32.21725479,12.083333333333334,Yes,184.42938750333332,2,1,1,0,1,1,1,1,0,0,0
April,BadShire,Old Street,51.0,Architect,31527.53,2853.294167,6.0,3.0,11.666666666666666,1.0,27.0,10.0,3.38,2.6666666666666665,Standard,864.1400000000001,32.21468613,17.805555555555557,No,108.63962580000003,1,0,0,0,0,0,0,1,0,0,0
May,Standhampton,Unknown,25.0,Architect,23794.619999999995,1188.6458333333335,6.0,6.0,28.0,7.0,55.0,16.0,19.666666666666668,13.0,_,4789.5,32.580133599999996,7.583333333333332,Yes,147.61701933333336,2,1,0,1,0,1,0,1,1,1,0
June,Standhampton,Abbey Drive,28.0,Scientist,125982.48,2742.964444666667,4.0,5.0,1.0,4.0,2.0,3.0,4.44,2.0,Good,1274.76,33.66548391,30.055555555555557,No,135.5823754,2,0,0,0,0,0,0,0,0,0,1
May,Lonton,Old Street,33.333333333333336,Teacher,35397.98000000001,3077.831667,6.0,5.0,12.0,6.0,5.0,10.0,9.456666666666667,6.0,Standard,1892.22,38.10170088,18.416666666666668,Yes,50.985547279999935,3,0,0,0,0,0,0,0,0,0,1
August,Standhampton,Fleet Street,28.666666666666664,Journalist,70015.36,6128.12099,8.0,4.0,10.333333333333334,6.0,21.0,18.0,16.68,7.0,Standard,134.8599999999999,26.73761899,21.47222222222222,Yes,68.52961612999997,2,0,0,0,0,0,0,0,0,0,1
February,Standhampton,Unknown,30.0,Journalist,26370.140000000014,1401.960833,6.0,6.666666666666667,26.0,7.0,31.666666666666668,19.0,26.5,10.0,_,4098.563333333333,26.85225713,3.333333333333334,NM,83.70293992,2,1,1,1,0,0,1,0,1,1,0
August,BadShire,Unknown,38.0,Farmer,8571.290000000008,3013.029722,8.0,7.0,24.0,4.666666666666666,53.0,24.0,4.09,10.666666666666666,_,1716.56,28.36101952,11.75,Yes,30.12388541000007,1,0,0,0,0,0,0,0,0,0,1
March,Standhampton,Old Street,29.0,Architect,10302.934999999998,1845.9468119,3.0,5.333333333333333,12.0,3.0,20.0,10.0,7.89,3.0,Standard,402.4133333333333,28.2807155,21.083333333333332,Yes,73.97485812000002,2,1,1,0,0,0,0,0,0,0,0
February,Standhampton,Lombard Street,14.0,Cleaner,18729.059999999998,4469.348610999999,9.0,8.0,19.0,7.0,56.333333333333336,21.0,0.9900000000000002,12.0,Bad,3886.8566666666666,29.44909268,15.333333333333334,Yes,72.48890418000002,2,1,1,0,1,1,1,0,1,0,0
July,Standhampton,Quality Street,50.0,Teacher,75530.42333333334,2998.534167,3.3333333333333335,4.0,18.0,0.0,26.0,10.0,10.036666666666665,3.0,Standard,505.88,38.85460696,31.91666666666667,Yes,241.80373549999996,2,0,0,0,0,0,0,0,0,0,1
March,Lonton,Abbey Drive,54.0,Engineer,43924.04000000001,3811.336667,5.0,7.0,10.666666666666666,2.0,0.0,5.0,12.856666666666667,5.0,_,780.26,34.86681476,24.194444444444446,No,46.030537219999985,3,1,0,0,0,0,0,1,0,0,0
May,Standhampton,Quality Street,23.0,Architect,28110.86,2290.596944433333,7.0,8.0,28.666666666666664,8.0,22.0,21.0,28.509999999999998,10.0,Bad,4593.31,25.70509829,7.444444444444445,NM,169.00155926666667,2,0,0,0,0,0,0,0,0,0,1
June,Standhampton,Market Street,24.0,Accountant,77597.7,6550.133333666668,4.0,5.666666666666667,3.0,4.0,6.0,7.0,6.03,2.0,Good,404.69000000000005,41.31608679,31.083333333333332,No,251.3291972,2,1,0,0,0,0,0,1,0,1,0
Unknown,Standhampton,Old Street,31.333333333333332,Journalist,66193.98,4232.178055666667,7.0,7.0,11.0,0.0,13.666666666666668,15.666666666666668,11.41,5.0,_,1166.37,36.565205240000004,20.583333333333332,Yes,275.7289493,2,0,0,0,0,0,0,0,0,0,1
January,BadShire,North Street,43.0,Musician,42843.65000000001,3403.304167,0.0,5.666666666666667,3.333333333333334,3.6666666666666665,30.0,10.333333333333332,6.609999999999999,4.0,_,1101.71,29.47940552,24.88888888888889,No,57.40120381000003,1,0,0,0,1,0,1,0,1,0,0
May,Standhampton,Penny Lane,35.333333333333336,Unknown,27636.44333333333,5656.796387666667,8.0,5.0,3.0,0.0,5.0,12.666666666666666,7.46,3.0,Good,133.55999999999995,31.797264473333332,21.583333333333332,No,103.7112745,2,0,0,0,0,0,0,0,0,0,1
June,BadShire,Queen Street,22.0,Musician,8693.970000000001,675.4975,6.0,6.0,18.0,7.0,36.0,25.0,17.72,10.0,Bad,1496.11,26.60761907,12.333333333333334,NM,3424.5619963999998,1,1,0,0,0,1,1,0,1,1,0
August,Standhampton,Pine Street,27.0,Teacher,63635.119999999995,2334.6113889999997,3.0,4.0,2.0,2.333333333333333,12.0,10.0,8.49,7.0,Good,122.65000000000009,35.4659036,19.944444444444446,No,104.01825499666666,2,0,1,0,0,0,1,0,0,0,0
February,BadShire,Unknown,19.0,Unknown,16684.910000000003,1138.4091670000003,8.0,8.0,27.0,7.0,57.0,24.0,14.31,9.0,_,2588.85,36.37952117,5.25,Yes,81.06380731000002,1,1,0,0,0,1,1,0,0,1,0
Unknown,Standhampton,Old Street,30.0,Journalist,52977.54000000001,3333.896111,8.0,7.0,12.0,1.0,6.0,8.0,12.27,1.0,_,457.05666666666673,36.22149803,27.75,NM,41.891453189999936,2,0,0,0,0,0,0,1,0,0,0
Unknown,BadShire,Trafalgar Street,41.0,Farmer,18668.089999999997,1483.4669446666667,7.0,6.0,29.0,5.0,16.0,16.666666666666668,17.07,4.0,Standard,2347.06,25.10024715,6.666666666666668,Yes,194.2255298,1,1,0,0,1,1,0,1,0,0,0
April,BadShire,Quality Street,25.0,Teacher,54670.95,4798.9125,7.0,5.333333333333333,24.0,5.666666666666667,59.0,19.0,10.066666666666666,8.0,Bad,1977.1566666666668,28.511114623333334,11.916666666666666,Yes,108.37708070000002,1,0,0,0,0,0,0,0,0,0,1
August,BadShire,Queen Street,35.0,Unemployed,30182.256666666683,5916.986667,8.0,4.0,27.0,7.0,31.0,16.333333333333332,23.546666666666663,10.0,_,3782.496666666667,37.13893471,11.75,Yes,10000.0,1,0,0,0,0,1,1,1,1,1,0
March,Lonton,Regent Street,27.0,Manager,97881.44,5388.194444666667,5.0,7.0,9.0,3.0,16.0,12.0,4.993333333333332,2.6666666666666665,Good,1379.45,39.24847523,26.583333333333332,No,705.7529859,3,0,1,1,0,1,0,0,0,0,0
March,Lonton,Quality Street,34.0,Journalist,94559.72999999998,7332.910555333334,3.0,6.0,11.0,4.0,12.0,10.0,3.83,4.666666666666667,_,52.5,28.80509684,20.833333333333332,No,10000.0,3,1,0,0,0,1,0,0,0,1,0
April,Standhampton,High Street,26.0,Teacher,35793.97,5489.036944333333,5.0,4.333333333333334,14.333333333333334,4.0,10.0,11.0,9.92,0.0,_,801.3100000000001,34.3065287,19.77777777777778,No,128.5904458,2,1,0,1,0,0,1,0,0,0,0
April,Standhampton,North Street,40.0,Unemployed,32510.119999999995,2678.176667,7.0,8.0,32.0,2.0,28.0,16.0,14.44,8.666666666666666,_,2305.08,32.23439039,13.333333333333334,NM,85.19299522666671,2,0,1,1,0,0,0,0,0,0,0
Unknown,BadShire,Oak Street,40.0,Writer,46485.26999999999,3874.7725,9.0,6.0,29.0,7.0,44.666666666666664,24.0,16.386666666666667,11.0,Bad,3371.08,27.35702142,10.416666666666666,NM,177.29159638999994,1,0,0,0,0,0,0,0,0,0,1
May,Lonton,Regent Street,46.33333333333333,Entrepreneur,40894.22,3221.851667,5.0,1.6666666666666665,11.0,0.0,5.0,3.552713678800501e-15,3.0700000000000003,2.333333333333333,Good,1243.45,30.842749303333335,33.083333333333336,NM,41.88770958999993,3,0,0,0,0,0,0,0,0,0,1
August,Standhampton,Quality Street,37.333333333333336,Journalist,36368.55,2782.7125,6.0,5.0,15.0,4.0,23.333333333333332,9.0,12.086666666666666,4.333333333333334,Standard,950.56,33.546007063333334,22.72222222222222,No,327.4867426,2,1,1,0,0,0,0,1,0,0,0
July,Standhampton,Quality Street,41.0,Journalist,23621.479999999996,3297.890278,5.0,4.666666666666667,18.0,0.0,17.333333333333336,15.000000000000002,10.286666666666667,4.333333333333334,Standard,955.0266666666668,25.93316906,17.083333333333332,Yes,50.71945821000003,2,0,0,0,0,0,0,0,0,0,1
February,BadShire,Oak Street,18.999999999999996,Mechanic,64666.48000000001,5144.873333,7.0,7.0,27.0,7.0,31.0,22.0,19.31,12.0,Bad,3556.71,36.14581087,1.25,Yes,109.18963442,1,1,0,1,0,1,1,0,1,0,0
April,Standhampton,New Street,48.0,Architect,132172.96,11324.25333,7.333333333333333,6.0,16.0,1.0,23.0,16.0,4.279999999999999,6.0,Standard,556.85,36.125748189999996,26.166666666666668,No,272.6066840666666,2,0,0,0,0,0,0,0,1,0,0
May,Lonton,Abbey Drive,24.0,Manager,69952.96666666667,3283.324167,2.6666666666666665,4.0,2.0,2.333333333333333,3.0,9.0,5.9,2.0,Good,333.70000000000005,34.06892025333333,23.083333333333332,No,115.79884750000002,3,0,1,0,1,0,0,0,0,0,0
June,Standhampton,High Street,47.0,Architect,14431.490000000005,1307.624167,0.0,6.0,6.0,0.0,12.0,7.0,7.46,3.0,Good,214.25,28.93468934,29.0,No,79.34176316666668,2,0,0,0,0,0,0,0,0,0,1
July,Standhampton,Park Street,36.333333333333336,Artist,9618.300000000003,549.5250000000001,9.0,9.0,22.0,9.0,17.0,17.333333333333336,11.27,11.0,_,4509.1,37.18797417,12.166666666666666,Yes,39.93627436000003,2,1,1,0,1,0,0,0,1,1,0
January,Standhampton,New Street,20.0,Journalist,34975.73000000001,4751.1255556666665,5.0,7.0,17.0,2.333333333333333,12.0,19.0,8.59,6.0,Standard,51.5,32.80789430666667,12.36111111111111,Yes,103.6527673,2,0,0,0,0,0,0,0,0,0,1
August,Unknown,Unknown,24.0,Lawyer,74349.18,6133.765,0.0,3.0,6.333333333333334,2.0,9.999999999999998,4.333333333333336,5.053333333333334,5.0,_,929.91,26.65558976,24.75,No,375.1684846,3,0,0,0,1,0,0,0,1,0,0
April,Unknown,North Street,46.0,Unemployed,36204.73333333334,3975.678333,6.0,4.666666666666667,11.333333333333334,2.0,6.666666666666668,17.0,9.31,3.0,Good,932.9066666666668,33.02017098666667,31.0,No,434.3353653,1,0,1,0,0,0,0,0,1,0,0
February,Unknown,Abbey Drive,42.33333333333333,Manager,41370.82000000001,3656.568333,3.0,7.0,7.0,2.0,6.0,8.0,6.109999999999999,3.0,Good,1060.4099999999999,37.75870203,23.02777777777778,No,151.5250052,3,0,0,0,0,0,0,1,0,1,0
June,BadShire,Pine Street,16.0,Architect,16110.831666666665,3032.916667,6.0,3.0,18.666666666666668,3.3333333333333335,6.0,12.0,9.823333333333332,7.0,Standard,1435.83,37.86043316,10.0,Yes,57.75538401,1,1,1,0,0,1,0,0,0,0,0
