Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Amount_invested_monthly,Credit_Score
40.0,58651.88,4621.656667,9.0,8.0,26.0,2.0,53.0,23.0,7.19,11.0,1760.86,34.77949956,6.583333333333333,135.2337428,1
40.0,58651.88,4621.656667,9.0,8.0,26.0,2.0,53.0,20.0,7.19,11.0,1760.86,34.19666238,6.666666666666667,96.12664723,2
19.0,17585.29,1571.440833,7.0,7.0,33.0,5.0,31.0,10.0,18.86,12.0,2559.02,30.38095896,8.75,83.64702038,1
45.0,15191.03,1523.919167,6.0,6.0,20.0,5.0,31.0,8.0,9.34,11.0,1424.06,22.0096747,16.75,33.22345953,2
16.0,65984.28,5278.69,8.0,3.0,24.0,4.0,15.0,21.0,12.88,12.0,1377.35,33.72119295,9.25,140.2538927,1
39.0,83418.18,7113.515,0.0,4.0,6.0,1.0,16.0,6.0,11.9,2.0,972.51,32.11474038,30.083333333333332,126.2325926,2
39.0,83418.18,7113.515,0.0,4.0,6.0,1.0,17.0,3.0,11.9,2.0,972.51,34.71780356,30.166666666666668,172.0493099,2
39.0,83418.18,7113.515,0.0,4.0,6.0,1.0,17.0,3.0,11.9,2.0,972.51,35.84877412,30.333333333333332,84.13479927,1
36.0,16633.78,1613.148333,5.0,3.0,10.0,3.0,13.0,6.0,15.2,1.0,110.89,36.79929012,21.25,68.96710833,3
39.0,68131.8,5801.65,7.0,10.0,19.0,7.0,19.0,17.0,26.04,12.0,4100.98,36.38514785,3.9166666666666665,253.6435062,2
39.0,68131.8,5801.65,7.0,10.0,19.0,7.0,19.0,17.0,26.04,12.0,4100.98,28.91011562,4.333333333333333,252.3698074,2
16.0,31136.8,2612.733333,4.0,7.0,18.0,4.0,7.0,14.0,13.73,7.0,930.08,34.00937936,32.416666666666664,33.55435544,2
36.0,38555.62,3292.968333,2.0,3.0,4.0,4.0,1.0,9.0,5.03,3.0,353.25,23.84735766,20.0,83.35526946,2
30.0,102215.61,8482.9675,2.0,5.0,10.0,1.0,1.0,6.0,9.9,8.0,79.67,32.05018147,30.666666666666668,228.1503024,3
30.0,102215.61,8482.9675,2.0,5.0,10.0,1.0,1.0,4.0,9.9,8.0,79.67,38.06819775,30.75,797.9906631,3
52.0,85498.65,7313.8875,3.0,3.0,14.0,3.0,9.0,16.0,5.38,2.0,397.93,37.6321413,16.583333333333332,413.0897818,2
53.0,138806.88,11661.24,6.0,6.0,8.0,0.0,5.0,11.0,6.78,1.0,448.22,32.86319024,32.666666666666664,762.6894093,2
40.0,61228.6,4876.383333,10.0,7.0,33.0,4.0,29.0,19.0,16.16,16.0,2321.1,33.82863787,17.833333333333332,263.5068443,1
40.0,61228.6,4876.383333,10.0,7.0,33.0,4.0,31.0,2737.0,16.16,16.0,2321.1,28.0466723,18.0,201.7740746,1
20.0,20638.155,1815.84625,2.0,5.0,4.0,0.0,23.0,0.0,3.16,2.0,1348.17,33.98712233,27.25,46.66865448,1
20.0,20638.155,1815.84625,2.0,5.0,4.0,0.0,24.0,0.0,3.16,2.0,1348.17,28.45315691,27.416666666666668,115.6831292,2
20.0,20638.155,1815.84625,2.0,5.0,4.0,0.0,24.0,2.0,3.16,3.0,1348.17,33.85231491,27.5,34.69292046,2
22.0,20336.52,1587.71,4.0,5.0,19.0,5.0,25.0,1192.0,13.05,5.0,1398.96,29.7375916,15.083333333333334,58.75773659,1
43.0,12291.445,923.2870833,5.0,5.0,6.0,3.0,30.0,1481.0,18.49,4.0,1257.59,35.65566842,21.5,83.09025657,2
43.0,12291.445,923.2870833,5.0,5.0,6.0,3.0,30.0,13.0,20.49,4.0,1257.59,28.69740208,21.75,101.6879336,2
41.0,142001.12,10508.05846,7.0,3.0,20.0,2.0,20.0,15.0,9.64,8.0,275.6,32.29796377,13.75,170.3085898,3
41.0,142001.12,10508.05846,7.0,3.0,20.0,2.0,19.0,15.0,9.64,11.0,275.6,25.88725487,13.833333333333334,1108.819443,3
42.0,63473.68,5237.473333,0.0,4.0,6.0,0.0,6.0,4.0,10.71,0.0,622.68,32.04839679,22.916666666666668,209.9934915,3
42.0,63473.68,5237.473333,0.0,4.0,6.0,0.0,6.0,7.0,10.71,3.0,622.68,41.4702168,23.25,192.376714,3
32.0,51715.68,4529.64,8.0,8.0,15.0,7.0,27.0,27.0,28.99,11.0,3812.9,36.53179416,7.916666666666667,88.56876258,2
32.0,51715.68,4529.64,8.0,8.0,15.0,7.0,27.0,24.0,28.99,11.0,3812.9,35.88890297,8.166666666666666,38.59854928,2
45.0,37618.3,3285.858333,4.0,7.0,3.0,3.0,17.0,5.0,0.85,4.0,821.6,24.85188954,30.666666666666668,184.3409947,2
45.0,37618.3,3285.858333,4.0,7.0,3.0,3.0,14.0,5.0,0.85,4.0,821.6,30.35524147,30.75,336.5639235,2
22.0,8749.465,585.1220833,6.0,9.0,33.0,7.0,16.0,24.0,19.57,8.0,4676.17,35.65918367,10.416666666666666,62.45662041,2
23.0,8749.465,585.1220833,6.0,9.0,33.0,7.0,16.0,22.0,19.57,8.0,4676.17,28.60394109,10.75,32.08199181,2
21.0,20734.2,1970.85,5.0,6.0,2.0,3.0,10.0,1.0,5.23,3.0,139.77,30.575114,26.666666666666668,255.3815866,3
54.0,127617.6,10596.8,0.0,4.0,5.0,3.0,6.0,6.0,9.22,0.0,542.91,29.43319581,23.75,120.6030707,2
23.0,71010.44,5667.536667,3.0,7.0,15.0,0.0,12.0,12.0,13.24,11.0,1472.81,42.58933154,19.5,79.69272123,2
23.0,71010.44,5667.536667,3.0,7.0,15.0,0.0,14.0,12.0,8.24,11.0,1472.81,29.96383826,19.666666666666668,216.5436798,2
46.0,120171.48,9933.29,5.0,5.0,2.0,2.0,9.0,12.0,1.48,5.0,883.91,35.80251418,30.666666666666668,454.7013722,2
47.0,120171.48,9933.29,5.0,5.0,2.0,2.0,9.0,12.0,1.48,5.0,883.91,32.69439188,30.75,350.0927469,2
47.0,120171.48,9933.29,5.0,5.0,2.0,2.0,9.0,12.0,1.48,5.0,883.91,34.45547257,30.833333333333332,84.48563001,2
43.0,10227.655,771.3045833,8.0,10.0,15.0,3.0,52.0,24.0,3.56,10.0,1784.53,23.04905429,18.916666666666668,46.0414487,1
32.0,43985.8,3898.483333,5.0,4.0,5.0,0.0,6.0,19.0,5.56,3.0,715.46,26.82660425,25.416666666666668,289.5431718,2
21.0,17137.57,1617.130833,8.0,7.0,34.0,9.0,21.0,20.0,25.45,12.0,3680.6,33.78798057,8.75,192.0116158,1
21.0,17137.57,1617.130833,8.0,7.0,34.0,9.0,21.0,20.0,25.45,12.0,3680.6,34.98805883,9.083333333333334,151.7501002,1
21.0,17137.57,1617.130833,8.0,7.0,34.0,9.0,22.0,18.0,25.45,16.0,3680.6,30.93424714,9.166666666666666,122.7575726,1
46.0,74106.94,5902.578333,4.0,5.0,9.0,0.0,10.0,0.0,2.06,4.0,11.49,30.02636056,17.0,348.4604646,3
29.0,80235.27,6684.2725,7.0,7.0,9.0,2.0,17.0,18.0,17.8,6.0,291.72,27.28280703,19.083333333333332,644.2910364,2
15.0,17171.56,1204.963333,6.0,3.0,16.0,3.0,8.0,17.0,16.25,8.0,146.6,26.27277602,8.833333333333334,37.00269516,2
15.0,17171.56,1204.963333,6.0,3.0,16.0,3.0,12.0,17.0,10.25,8.0,146.6,30.48826164,9.083333333333334,133.1169548,2
48.0,134533.32,11114.11,7.0,4.0,6.0,3.0,28.0,18.0,0.97,5.0,434.36,37.43091548,16.0,524.6441043,3
48.0,134533.32,11114.11,7.0,4.0,6.0,3.0,28.0,20.0,0.97,5.0,434.36,23.13389208,16.25,803.4681667,2
30.0,15548.34,1291.695,7.0,10.0,33.0,5.0,39.0,28.0,15.71,11.0,1398.98,24.8026947,17.5,66.68456753,1
44.0,84673.2,7153.1,3.0,5.0,2.0,3.0,8.0,5.0,2.09,1.0,777.89,31.33418965,28.75,308.501991,3
49.0,36377.09,3146.424167,1.0,5.0,3.0,4.0,11.0,2.0,9.42,3.0,822.54,26.14957227,15.666666666666666,41.03262488,2
49.0,36377.09,3146.424167,1.0,5.0,3.0,4.0,11.0,1.0,9.42,3.0,822.54,41.29599746,16.083333333333332,10000.0,2
49.0,36377.09,3146.424167,1.0,5.0,3.0,4.0,11.0,1.0,9.42,3.0,822.54,33.41086199,16.166666666666668,10000.0,2
36.0,17394.32,1237.526667,8.0,4.0,14.0,1.0,15.0,18.0,6.13,2.0,1498.41,32.02152222,30.25,10000.0,2
25.0,51557.73,4479.4775,10.0,7.0,22.0,3.0,30.0,15.0,8.04,9.0,1561.52,27.13249905,10.25,67.1785646,1
33.0,99403.32,8347.61,0.0,3.0,11.0,3.0,11.0,273.0,0.72,1.0,904.93,32.20884922,23.583333333333332,289.7334861,2
33.0,99403.32,8347.61,0.0,3.0,11.0,3.0,9.0,9.0,0.72,1.0,904.93,29.09934653,23.666666666666668,476.8922788,2
52.0,68763.14,5520.261667,5.0,2.0,1.0,2.0,3.0,3.0,3.72,2.0,1304.38,27.27859839,23.416666666666668,488.3002702,3
52.0,68763.14,5520.261667,5.0,2.0,1.0,2.0,0.0,6.0,-3.28,5.0,1304.38,37.82257731,23.75,125.0815668,3
22.0,89254.77,7227.8975,8.0,5.0,18.0,1.0,31.0,13.0,3.45,7.0,997.64,25.77690222,25.666666666666668,183.3955669,2
29.0,20024.17,1544.680833,4.0,5.0,10.0,4.0,17.0,16.0,13.93,12.0,698.93,32.30962659,8.0,154.2847956,2
29.0,20024.17,1544.680833,4.0,5.0,10.0,4.0,20.0,16.0,6.93,12.0,698.93,31.7533786,8.083333333333334,182.8767388,2
20.0,56192.32,4676.693333,10.0,6.0,21.0,8.0,45.0,21.0,15.07,7.0,3777.1,35.51831495,10.916666666666666,105.5742146,2
15.0,98534.22,8050.185,6.0,6.0,8.0,0.0,10.0,16.0,13.1,5.0,1110.26,32.96379925,26.833333333333332,185.5479809,2
19.0,67730.0,5697.166667,3.0,4.0,8.0,0.0,10.0,0.0,1.63,3.0,626.34,40.24066113,27.416666666666668,212.3831924,3
19.0,67730.0,5697.166667,3.0,4.0,8.0,0.0,10.0,3.0,-3.37,3.0,626.34,33.99548567,27.5,291.2337964,3
19.0,67730.0,5697.166667,3.0,4.0,8.0,0.0,10.0,3.0,1.63,3.0,626.34,37.62914795,27.666666666666668,117.7388531,2
41.0,178969.48,14647.12333,0.0,5.0,1.0,4.0,7.0,7.0,2.87,4.0,667.15,23.08882213,21.333333333333332,1436.929514,3
18.0,87746.92,7411.243333,5.0,4.0,6.0,4.0,11.0,18.0,14.78,5.0,864.67,33.08960006,16.5,673.6933913,2
48.0,58366.22,5041.851667,5.0,5.0,1.0,1.0,13.0,18.0,1.37,3.0,383.3,30.63215243,22.833333333333332,302.1738295,3
48.0,4494121.0,5041.851667,5.0,5.0,1.0,1.0,13.0,21.0,1.37,3.0,383.3,25.56034743,23.0,644.5071693,3
40.0,95846.49,8264.2075,8.0,4.0,9.0,0.0,9.0,20.0,19.38,7.0,1493.69,40.47637815,30.5,98.69126154,2
29.0,42316.4,3627.366667,7.0,4.0,15.0,2.0,24.0,7.0,14.59,2.0,1188.1,34.28674576,22.583333333333332,10000.0,2
22.0,143802.44,11879.53667,6.0,6.0,6.0,6.0,28.0,16.0,14.29,7.0,1108.01,28.63326369,15.083333333333334,171.616114,2
39.0,31407.1,2615.258333,7.0,7.0,29.0,8.0,26.0,25.0,24.16,11.0,2949.79,26.41828,6.583333333333333,59.24593116,2
29.0,9183.32,769.2766667,6.0,8.0,19.0,6.0,46.0,20.0,2.81,10.0,2032.49,27.0003185,5.583333333333333,40.53031035,1
29.0,9183.32,769.2766667,6.0,8.0,19.0,6.0,46.0,22.0,7.81,10.0,2032.49,30.75732885,5.666666666666667,37.87763646,1
43.0,10462.585,893.8820833,4.0,6.0,5.0,4.0,7.0,18.0,20.64,4.0,2057.65,36.52010401,12.416666666666666,60.45315989,2
31.0,88533.27,7323.7725,4.0,4.0,11.0,3.0,12.0,19.0,8.23,3.0,364.08,36.15433945,30.666666666666668,207.5955483,2
31.0,88533.27,7323.7725,4.0,4.0,11.0,3.0,14.0,20.0,8.23,3.0,364.08,35.71701883,30.75,170.3718601,2
55.0,39487.82,3333.651667,7.0,4.0,20.0,1.0,15.0,14.0,2.48,0.0,347.3,35.87318059,29.166666666666668,138.1484058,2
17.0,9307.915,581.6595833,7.0,10.0,18.0,6.0,15.0,24.0,14.0,17.0,2830.92,29.53118505,14.5,48.12562848,1
14.0,273093.0,8836.516667,8.0,3.0,13.0,4.0,20.0,21.0,14.46,7.0,1265.73,27.81446701,18.333333333333332,136.0600542,2
52.0,49937.4,3670.800284,3.0,3.0,7.0,2.0,21.0,9.0,19.53,4.0,1069.53,32.8100589,16.333333333333332,231.3429805,3
29.0,87902.13,7471.1775,4.0,7.0,7.0,5.0,21.0,19.0,7.22,8.0,777.56,36.69166952,8.333333333333334,581.6283725,1
31.0,20625.07,1619.755833,10.0,10.0,32.0,3.0,23.0,22.0,16.31,7.0,2341.96,24.9138215,13.75,80.48804142,2
31.0,20625.07,1619.755833,10.0,10.0,32.0,3.0,26.0,22.0,16.31,7.0,2341.96,36.66509809,14.0,207.259552,2
41.0,99340.08,8506.34,3.0,1.0,8.0,0.0,15.0,6.0,7.91,5.0,1028.59,29.24599659,30.0,415.8330011,3
26.0,18515.18,1651.931667,8.0,8.0,28.0,5.0,53.0,16.0,19.91,12.0,2346.29,33.38986622,20.083333333333332,108.2102376,2
26.0,18515.18,1651.931667,8.0,8.0,28.0,5.0,53.0,16.0,19.91,12.0,2346.29,38.39457144,20.333333333333332,112.7766097,1
23.0,33494.58,2754.215,8.0,5.0,12.0,3.0,7.0,16.0,13.8,6.0,1257.38,36.6761462,8.166666666666666,228.4358923,2
23.0,33494.58,2754.215,8.0,5.0,12.0,3.0,7.0,16.0,17.8,8.0,1257.38,39.49545065,8.416666666666666,70.89248373,2
37.0,86771.08,7174.923333,8.0,3.0,18.0,5.0,29.0,19.0,19.24,8.0,85.79,35.0178287,13.5,281.9049341,1
46.0,21426.07,1511.505833,5.0,7.0,16.0,7.0,29.0,19.0,8.79,7.0,1024.27,24.81740486,15.5,76.76672128,2
49.0,143961.64,12106.80333,4.0,5.0,16.0,2.0,6.0,3749.0,2.95,2.0,202.76,36.18657634,22.0,395.9206096,2
49.0,89427.12,7485.26,6.0,5.0,9.0,0.0,27.0,17.0,18.15,1.0,1286.5,43.22324577,29.666666666666668,92.75732042,2
41.0,18280.185,1498.34875,5.0,7.0,17.0,1.0,19.0,16.0,8.53,2.0,556.78,30.05641903,16.166666666666668,164.8594361,2
42.0,18280.185,1498.34875,5.0,7.0,17.0,1.0,19.0,16.0,8.53,7.0,556.78,28.62414408,16.666666666666668,72.77172785,2
42.0,18280.185,1498.34875,5.0,7.0,17.0,1.0,19.0,16.0,8.53,7.0,556.78,32.85629803,16.75,54.5610985,2
42.0,7020.545,431.0454167,5.0,3.0,30.0,6.0,13.0,9.0,18.34,7.0,1514.13,35.43189323,15.333333333333334,0.0,1
50.0,39398.74,3002.228333,2.0,3.0,9.0,3.0,6.0,1.0,6.38,6.0,62.37,26.33514554,24.666666666666668,27.91401445,2
49.0,72099.14,6079.261667,4.0,3.0,2.0,4.0,15.0,2.0,11.27,4.0,1421.95,27.04460547,27.583333333333332,591.3193487,3
20.0,14273.35,1387.445833,9.0,7.0,24.0,8.0,42.0,22.0,7.16,9.0,3509.08,34.05990136,8.5,164.8138342,1
54.0,63402.48,5574.54,5.0,7.0,2.0,2.0,7.0,9.0,1.86,0.0,707.85,30.59999925,16.083333333333332,119.3646579,2
39.0,155673.16,13044.76333,3.0,6.0,3.0,2.0,16.0,7.0,3.59,3.0,1198.23,36.14116461,25.916666666666668,179.14519,1
22.0,10503.925,986.3270833,3.0,7.0,19.0,4.0,26.0,15.0,5.98,0.0,431.78,35.60961963,21.333333333333332,34.43167814,2
22.0,10503.925,986.3270833,3.0,7.0,19.0,4.0,27.0,13.0,5.98,0.0,431.78,28.14610731,21.75,70.46284433,2
25.0,88215.03,7356.2525,7.0,3.0,12.0,2.0,7.0,17.0,16.36,2.0,1128.68,37.55935592,32.916666666666664,200.2311274,2
25.0,88215.03,7356.2525,7.0,3.0,12.0,2.0,7.0,17.0,16.36,2.0,1128.68,30.05537351,33.0,163.7954333,2
27.0,18184.99,1336.415833,7.0,6.0,34.0,6.0,61.0,23.0,9.74,9.0,1494.99,26.58514983,15.583333333333334,38.12462655,2
25.0,49125.57,4177.7975,7.0,8.0,32.0,7.0,21.0,13.0,24.88,9.0,2575.83,32.5201641,14.333333333333334,160.7789834,2
26.0,49125.57,4177.7975,7.0,8.0,32.0,7.0,22.0,15.0,21.88,9.0,2575.83,26.84779867,14.5,105.7169493,2
50.0,109600.95,9336.4125,4.0,7.0,1.0,3.0,14.0,5.0,3.93,1.0,141.08,27.43473255,18.5,181.8599945,2
50.0,109600.95,9336.4125,4.0,7.0,1.0,3.0,14.0,5.0,3.93,1.0,141.08,30.16716427,18.583333333333332,237.458665,2
54.0,24057.73,2279.810833,3.0,7.0,13.0,3.0,9.0,15.0,9.73,1.0,633.61,38.86698492,19.416666666666668,66.0490196,2
54.0,24057.73,2279.810833,3.0,7.0,13.0,3.0,8.0,15.0,9.73,1.0,633.61,36.35507504,19.833333333333332,10000.0,3
53.0,16476.04,1106.003333,1.0,3.0,11.0,0.0,7.0,8.0,8.94,4.0,303.07,24.72938964,16.5,67.47016704,1
35.0,17263.94,1621.661667,10.0,10.0,23.0,8.0,27.0,18.0,27.15,9.0,4149.76,33.96232825,13.166666666666666,134.2014777,2
36.0,17263.94,1621.661667,10.0,10.0,23.0,8.0,27.0,18.0,27.15,10.0,4149.76,25.53419557,13.75,55.97987445,2
38.0,18409.79,1594.149167,7.0,10.0,16.0,5.0,33.0,22.0,5.16,6.0,1556.76,22.79075494,8.75,15.46447711,1
37.0,67556.8,5886.733333,3.0,5.0,10.0,3.0,30.0,17.0,19.44,2.0,762.85,38.35314819,27.916666666666668,333.3446157,2
29.0,42900.21,3480.0175,8.0,5.0,17.0,4.0,23.0,13.0,7.47,4.0,2696.09,34.85272456,10.083333333333334,156.944685,1
30.0,42900.21,3480.0175,8.0,5.0,17.0,4.0,18.0,13.0,10.47,4.0,2696.09,39.21227969,10.166666666666666,59.07493417,1
19.0,31041.46,2501.788333,5.0,2.0,5.0,1.0,5.0,7.0,5.13,0.0,291.77,24.1807429,32.916666666666664,81.66695193,2
26.0,89956.16,7650.346667,5.0,6.0,19.0,5.0,30.0,9.0,10.3,6.0,1239.81,25.43051553,18.75,542.754467,2
27.0,34819.83,2689.6525,7.0,3.0,10.0,1.0,19.0,13.0,11.69,1.0,905.89,29.00207652,18.5,117.4255266,1
27.0,34819.83,2689.6525,7.0,3.0,10.0,1.0,19.0,14.0,7.69,1.0,905.89,24.75017446,18.583333333333332,232.8177742,1
40.0,10897.385,1029.115417,5.0,6.0,16.0,2.0,15.0,18.0,17.66,2.0,401.56,33.04014469,15.833333333333334,101.0621725,2
36.0,77631.28,5852.639122,0.0,3.0,4.0,0.0,4.0,1.0,2.94,2.0,1136.29,35.34651906,22.083333333333332,213.353679,3
48.0,23627.63,1712.969167,7.0,3.0,19.0,3.0,6.0,12.0,1.23,1.0,277.93,24.04535862,18.083333333333332,172.3628504,2
35.0,69601.24,5908.103333,7.0,7.0,29.0,5.0,27.0,10.0,16.25,10.0,2562.29,28.96197335,6.75,158.4260282,1
35.0,69601.24,5908.103333,7.0,7.0,29.0,5.0,22.0,10.0,15.25,10.0,2562.29,32.02151236,7.083333333333333,92.95074068,1
24.0,20324.355,1703.69625,3.0,4.0,7.0,3.0,14.0,11.0,10.81,4.0,1396.07,22.91305554,32.5,80.47183547,2
32.0,21366.12,1769.51,4.0,5.0,11.0,4.0,17.0,14.0,7.98,3.0,921.38,24.12805237,28.833333333333332,140.877587,2
33.0,21366.12,1769.51,4.0,5.0,11.0,4.0,17.0,14.0,7.98,4.0,921.38,33.11243063,29.083333333333332,104.5485526,2
33.0,21366.12,1769.51,4.0,5.0,11.0,4.0,17.0,14.0,7.98,4.0,921.38,38.18894713,29.416666666666668,36.99855863,3
26.0,92565.81,7870.8175,4.0,5.0,14.0,1.0,16.0,13.0,16.95,0.0,1236.76,33.18819968,15.916666666666666,956.4965422,2
18.0,140875.88,11490.65667,6.0,4.0,16.0,4.0,27.0,12.0,8.91,6.0,299.78,40.61844184,27.583333333333332,289.7946461,2
23.0,16827.645,1486.30375,7.0,4.0,6.0,1.0,21.0,12.0,22.34,7.0,626.14,40.35888013,19.5,141.5868561,2
28.0,81610.44,6509.87,6.0,3.0,14.0,1.0,10.0,16.0,12.91,6.0,1192.53,31.8282815,25.333333333333332,350.1442339,2
28.0,81610.44,6509.87,6.0,3.0,14.0,1.0,7.0,18.0,12.91,10.0,1192.53,41.0305678,25.75,629.5273095,3
17.0,68380.02,5804.335,5.0,4.0,10.0,4.0,29.0,22.0,13.43,6.0,495.54,29.80625759,17.916666666666668,177.2453263,2
44.0,19675.25,1450.604167,5.0,3.0,1.0,0.0,10.0,5.0,2.9,3.0,856.75,29.18284448,33.333333333333336,161.3878811,3
55.0,39323.54,3160.961667,4.0,1.0,10.0,3.0,6.0,10.0,10.67,6.0,806.06,25.5725004,32.25,116.7938324,3
42.0,70580.16,5991.68,5.0,3.0,4.0,4.0,5.0,4.0,16.93,0.0,1362.34,37.75087937,31.333333333333332,489.6044779,3
42.0,70580.16,5991.68,5.0,3.0,4.0,4.0,6.0,2.0,9.93,3.0,1362.34,36.76925404,31.583333333333332,474.2501018,3
40.0,87792.39,7448.0325,3.0,7.0,6.0,2.0,5.0,5.0,3.34,4.0,693.37,27.82794911,20.333333333333332,223.3999294,3
40.0,87792.39,7448.0325,3.0,7.0,6.0,2.0,10.0,5.0,3.34,4.0,693.37,35.44217547,20.5,101.3912524,3
20.0,15577.01,1383.084167,6.0,5.0,24.0,4.0,26.0,21.0,14.63,7.0,2173.67,30.90858205,5.5,75.01599288,1
20.0,15577.01,1383.084167,6.0,5.0,24.0,4.0,25.0,18.0,10.63,12.0,2173.67,38.16743663,6.0,103.7135288,1
54.0,43609.13,3420.094167,2.0,3.0,11.0,1.0,12.0,2.0,2.5,5.0,1312.58,36.11389727,24.166666666666668,128.4242224,1
32.0,43450.25,3711.854167,0.0,3.0,4.0,2.0,6.0,0.0,1.47,2.0,588.59,35.37292639,23.0,242.6901208,3
32.0,43450.25,3711.854167,0.0,3.0,4.0,2.0,6.0,2.0,7.47,2.0,588.59,27.72326915,23.25,65.13506019,3
14.0,35374.6,3159.883333,3.0,6.0,25.0,2.0,12.0,10.0,9.6,6.0,2303.35,33.19837386,16.333333333333332,263.1689401,1
14.0,35374.6,3027.891753,3.0,6.0,25.0,2.0,13.0,10.0,9.6,6.0,2303.35,29.97184161,16.583333333333332,197.1314106,2
37.0,99952.32,8120.36,3.0,6.0,3.0,3.0,10.0,4.0,8.74,0.0,162.01,32.58466193,26.666666666666668,207.373275,2
37.0,99952.32,8120.36,3.0,6.0,3.0,3.0,10.0,4.0,8.74,0.0,162.01,32.31288017,27.0,527.7563605,2
40.0,27377.06,1989.421667,5.0,7.0,15.0,4.0,28.0,10.0,12.48,7.0,982.91,32.91660005,18.916666666666668,53.59173138,2
34.0,15815.22,1241.935,6.0,10.0,19.0,5.0,20.0,17.0,7.89,9.0,2344.37,31.12085285,13.666666666666666,42.36687631,1
35.0,15815.22,1241.935,6.0,10.0,19.0,5.0,18.0,20.0,7.89,9.0,2344.37,40.16744846,14.0,12.75196974,1
35.0,15815.22,1241.935,6.0,10.0,19.0,5.0,18.0,20.0,7.89,9.0,2344.37,31.81285045,14.25,15.62851225,1
19.0,130045.95,11053.1625,5.0,1.0,3.0,3.0,4.0,10.0,9.99,4.0,689.42,33.71434679,19.583333333333332,1021.319605,2
46.0,83718.12,6744.51,4.0,5.0,9.0,0.0,23.0,13.0,5.36,2.0,640.59,32.43353191,30.416666666666668,124.774997,3
44.0,66940.62,5717.385,3.0,4.0,14.0,4.0,11.0,10.0,19.9,4.0,352.97,26.72673699,30.916666666666668,373.5733765,2
44.0,19092.585,1300.04875,0.0,7.0,12.0,1.0,14.0,0.0,11.11,6.0,136.25,32.98897992,16.666666666666668,42.64338779,2
44.0,19092.585,1300.04875,0.0,7.0,12.0,1.0,19.0,0.0,10.11,6.0,136.25,35.22510286,17.0,113.9035565,1
39.0,20877.69,1855.8075,8.0,3.0,16.0,4.0,26.0,16.0,6.89,5.0,560.41,30.24914836,23.75,110.3972138,3
39.0,20877.69,1855.8075,8.0,3.0,16.0,4.0,26.0,16.0,6.89,5.0,560.41,28.91676331,23.833333333333332,61.64407255,2
39.0,20877.69,1855.8075,8.0,3.0,16.0,4.0,26.0,16.0,6.89,5.0,560.41,37.87136237,24.0,36.24640617,3
33.0,73615.36,5998.613333,6.0,9.0,15.0,9.0,56.0,18.0,8.48,8.0,4867.95,37.7206815,8.0,318.5273961,1
33.0,73615.36,5998.613333,6.0,9.0,15.0,9.0,56.0,16.0,8.48,8.0,4867.95,33.71479842,8.166666666666666,362.291001,1
36.0,56831.76,4627.98,5.0,6.0,6.0,1.0,29.0,18.0,1.17,1.0,1179.08,33.48242978,29.333333333333332,467.5362257,2
31.0,36463.21,2947.600833,5.0,4.0,11.0,0.0,8.0,20.0,7.19,6.0,914.86,27.19776953,22.25,264.7956677,2
45.0,80392.84,6633.403333,9.0,10.0,19.0,6.0,49.0,24.0,15.35,9.0,4287.78,31.25693641,2.0833333333333335,625.6711507,2
33.0,29101.2,2709.1,8.0,10.0,28.0,2.0,48.0,15.0,5.96,7.0,1334.81,33.81285307,18.75,251.3190556,1
51.0,30373.35,2495.1125,3.0,5.0,4.0,3.0,13.0,12.0,11.51,1.0,791.4,27.10339446,31.416666666666668,122.1319296,2
51.0,30373.35,2495.1125,3.0,5.0,4.0,3.0,13.0,9.0,11.51,1.0,791.4,33.04951008,31.583333333333332,147.8650007,1
53.0,22084.56,1743.38,0.0,7.0,9.0,0.0,6.0,11.0,11.24,4.0,1234.3,24.27341871,29.5,10000.0,2
54.0,22084.56,1743.38,0.0,7.0,9.0,0.0,6.0,11.0,11.24,4.0,1234.3,33.56795502,29.833333333333332,72.60876148,1
24.0,18735.98,1776.331667,6.0,9.0,20.0,3.0,22.0,20.0,9.54,9.0,1505.0,30.83573326,9.833333333333334,150.1122406,1
14.0,24278.95,1944.245833,8.0,3.0,13.0,7.0,19.0,15.0,10.63,7.0,1448.3,39.49389967,19.166666666666668,21.68220374,2
14.0,24278.95,1944.245833,8.0,3.0,13.0,7.0,19.0,15.0,7.63,7.0,1448.3,29.46261053,19.583333333333332,47.00101721,1
26.0,88400.97,7498.7475,3.0,7.0,19.0,5.0,17.0,17.0,9.13,5.0,1214.05,37.10037768,10.666666666666666,99.87230873,2
27.0,88400.97,7498.7475,3.0,7.0,19.0,5.0,22.0,17.0,9.13,5.0,1214.05,38.04161976,10.916666666666666,162.4482236,2
23.0,29146.6,2561.883333,4.0,3.0,12.0,2.0,7.0,12.0,5.79,3.0,179.48,26.85168049,18.0,225.4197467,3
23.0,29146.6,2561.883333,4.0,3.0,12.0,2.0,7.0,9.0,2.79,7.0,179.48,35.06000715,18.333333333333332,177.7499432,2
28.0,155911.4,13246.61667,1.0,5.0,11.0,3.0,20.0,7.0,6.96,3.0,886.96,30.65507545,32.25,376.630476,1
24.0,28578.92,2627.576667,9.0,6.0,24.0,9.0,30.0,3097.0,21.36,9.0,3224.48,26.71056487,2.3333333333333335,47.70380065,2
